Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1621555200,6775,5983,288,-3,15,0
AP,1621555200,4070,3840,78,9,9,1
EA,1621555200,1916,1753,70,6,2,0
EF,1621555200,8458,7967,262,13,38,1
EIC,1621555200,6132,5750,232,13,19,0
G,1621555200,5630,5300,195,5,19,0
GRZ,1621555200,7766,6947,209,11,39,0
GTH,1621555200,8400,7834,200,59,43,1
HBN,1621555200,5196,4730,237,17,24,0
IK,1621555200,6368,5940,211,20,33,0
J,1621555200,4302,4104,74,0,6,2
KYF,1621555200,3585,3332,134,0,10,0
NDH,1621555200,2871,2596,69,60,68,0
SHK,1621555200,4684,4421,117,6,26,0
SHL,1621555200,2146,1971,110,0,4,0
SLF,1621555200,6676,6152,276,15,18,1
SM,1621555200,9834,9209,360,9,26,0
SOK,1621555200,6326,5567,156,-91,-47,-5
SOM,1621555200,4079,3818,127,4,9,3
SON,1621555200,4085,3521,157,35,67,0
UH,1621555200,6205,5759,244,14,18,0
WAK,1621555200,8146,7592,232,21,14,0
WE,1621555200,2564,2374,100,7,0,0
TH,1621555200,126214,116460,4138,230,460,4
